fileName,Bat,Cockatoo,Crocodile,Dingo,Duck,Frog,FrogmouthTawny,Koala,Kookaburra,Magpie,Platypus,Possum,Snake,Wombat
60_104_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
60_64_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60_65_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60_66_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60_67_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60_68_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60_69_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60_70_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60_71_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60_72_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60_73_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60_74_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
60_75_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
60_76_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
60_77_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
60_78_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
60_79_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
60_80_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
60_81_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
60_82_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
60_83_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
60_84_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
60_85_7_10,0,0,0,0,0,0,0,1,0,0,1,0,0,0
60_86_7_10,0,0,0,0,0,0,0,1,0,0,1,0,0,0
60_87_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
60_88_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
60_89_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
60_90_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
60_91_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
60_92_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
60_93_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
60_94_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
60_95_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
60_96_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
60_97_7_12,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60_98_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
60_99_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
61_100_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
61_101_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
61_102_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
61_103_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
61_104_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
61_64_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
61_65_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
61_66_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
61_67_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
61_68_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
61_69_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
61_70_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
61_71_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
61_72_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
61_73_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
61_74_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
61_75_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
61_76_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
61_77_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
61_78_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
61_79_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
61_80_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
61_81_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
61_82_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
61_83_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
61_84_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
61_85_7_10,0,0,0,0,0,0,0,1,0,0,1,0,0,0
61_86_7_10,0,0,0,0,0,0,0,1,0,0,1,0,0,0
61_87_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
61_88_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
61_89_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
61_90_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
61_91_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
61_92_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
61_93_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
61_94_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
61_95_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
61_96_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
61_97_7_12,0,0,0,0,0,0,0,1,0,0,0,0,1,0
61_98_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
61_99_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
62_100_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
62_101_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
62_102_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
62_103_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
62_104_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
62_64_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
62_65_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
62_66_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
62_67_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
62_68_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
62_69_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
62_70_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
62_71_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
62_72_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
62_73_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
62_74_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
62_75_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
62_76_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
62_77_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
62_78_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
62_79_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
62_80_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
62_81_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
62_82_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
62_83_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
62_84_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
62_85_7_10,0,0,0,0,0,0,0,1,0,0,1,0,0,0
62_86_7_10,0,0,0,0,0,0,0,1,0,0,1,0,0,0
62_87_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
62_88_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
62_89_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
62_90_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
62_91_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
62_92_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
62_93_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
62_94_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
62_95_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
62_96_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
62_97_7_12,0,0,0,0,0,0,0,1,0,0,0,0,1,0
62_98_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
62_99_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
63_100_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
63_101_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
63_102_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
63_103_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
63_104_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
63_64_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
63_65_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
63_66_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
63_67_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
63_68_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
63_69_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
63_70_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
63_71_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
63_72_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
63_73_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
63_74_7_8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
63_75_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
63_76_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
63_77_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
63_78_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
63_79_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
63_80_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
63_81_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
63_82_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
63_83_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
63_84_7_9,0,0,0,0,0,0,0,1,0,1,0,0,0,0
63_85_7_10,0,0,0,0,0,0,0,1,0,0,1,0,0,0
63_86_7_10,0,0,0,0,0,0,0,1,0,0,1,0,0,0
63_87_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
63_88_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
63_89_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
63_90_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
63_91_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
63_92_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
63_93_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
63_94_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
63_95_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
63_96_7_11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
63_97_7_12,0,0,0,0,0,0,0,1,0,0,0,0,1,0
63_98_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
63_99_7_13,0,0,0,0,0,0,0,1,0,0,0,0,0,1
64_100_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
64_101_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
64_102_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
64_103_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
64_104_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
64_75_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
64_76_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
64_77_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
64_78_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
64_79_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
64_80_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
64_81_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
64_82_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
64_83_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
64_84_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
64_85_8_10,0,0,0,0,0,0,0,0,1,0,1,0,0,0
64_86_8_10,0,0,0,0,0,0,0,0,1,0,1,0,0,0
64_87_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
64_88_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
64_89_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
64_90_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
64_91_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
64_92_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
64_93_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
64_94_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
64_95_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
64_96_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
64_97_8_12,0,0,0,0,0,0,0,0,1,0,0,0,1,0
64_98_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
64_99_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
65_100_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
65_101_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
65_102_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
65_103_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
65_104_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
65_75_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
65_76_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
65_77_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
65_78_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
65_79_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
65_80_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
65_81_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
65_82_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
65_83_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
65_84_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
65_85_8_10,0,0,0,0,0,0,0,0,1,0,1,0,0,0
65_86_8_10,0,0,0,0,0,0,0,0,1,0,1,0,0,0
65_87_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
65_88_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
65_89_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
65_90_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
65_91_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
65_92_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
65_93_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
65_94_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
65_95_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
65_96_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
65_97_8_12,0,0,0,0,0,0,0,0,1,0,0,0,1,0
65_98_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
65_99_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
66_100_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
66_101_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
66_102_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
66_103_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
66_104_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
66_75_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
66_76_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
66_77_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
66_78_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
66_79_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
66_80_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
66_81_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
66_82_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
66_83_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
66_84_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
66_85_8_10,0,0,0,0,0,0,0,0,1,0,1,0,0,0
66_86_8_10,0,0,0,0,0,0,0,0,1,0,1,0,0,0
66_87_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66_88_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66_89_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66_90_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66_91_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66_92_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66_93_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66_94_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66_95_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66_96_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66_97_8_12,0,0,0,0,0,0,0,0,1,0,0,0,1,0
66_98_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
66_99_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
67_100_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
67_101_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
67_102_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
67_103_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
67_104_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
67_75_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
67_76_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
67_77_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
67_78_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
67_79_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
67_80_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
67_81_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
67_82_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
67_83_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
67_84_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
67_85_8_10,0,0,0,0,0,0,0,0,1,0,1,0,0,0
67_86_8_10,0,0,0,0,0,0,0,0,1,0,1,0,0,0
67_87_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
67_88_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
67_89_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
67_90_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
67_91_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
67_92_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
67_93_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
67_94_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
67_95_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
67_96_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
67_97_8_12,0,0,0,0,0,0,0,0,1,0,0,0,1,0
67_98_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
67_99_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
68_100_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
68_101_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
68_102_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
68_103_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
68_104_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
68_75_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
68_76_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
68_77_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
68_78_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
68_79_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
68_80_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
68_81_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
68_82_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
68_83_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
68_84_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
68_85_8_10,0,0,0,0,0,0,0,0,1,0,1,0,0,0
68_86_8_10,0,0,0,0,0,0,0,0,1,0,1,0,0,0
68_87_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
68_88_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
68_89_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
68_90_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
68_91_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
68_92_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
68_93_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
68_94_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
68_95_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
68_96_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
68_97_8_12,0,0,0,0,0,0,0,0,1,0,0,0,1,0
68_98_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
68_99_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
69_100_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
69_101_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
69_102_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
69_103_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
69_104_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
69_75_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
69_76_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
69_77_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
69_78_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
69_79_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
69_80_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
69_81_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
69_82_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
69_83_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
69_84_8_9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
69_85_8_10,0,0,0,0,0,0,0,0,1,0,1,0,0,0
69_86_8_10,0,0,0,0,0,0,0,0,1,0,1,0,0,0
69_87_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
69_88_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
69_89_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
69_90_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
69_91_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
69_92_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
69_93_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
69_94_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
69_95_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
69_96_8_11,0,0,0,0,0,0,0,0,1,0,0,1,0,0
69_97_8_12,0,0,0,0,0,0,0,0,1,0,0,0,1,0
69_98_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
69_99_8_13,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6_100_0_13,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6_101_0_13,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6_102_0_13,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6_103_0_13,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6_104_0_13,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6_14_0_1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6_15_0_1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6_16_0_1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6_17_0_1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6_18_0_1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6_19_0_1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6_20_0_2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6_21_0_2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6_22_0_2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6_23_0_2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6_24_0_2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6_25_0_2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6_26_0_2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6_27_0_2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6_28_0_2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6_29_0_2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6_30_0_3,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6_31_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6_32_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6_33_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6_34_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6_35_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6_36_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6_37_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6_38_0_4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6_39_0_5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6_40_0_5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6_41_0_5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6_42_0_5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6_43_0_5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6_44_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6_45_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6_46_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6_47_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6_48_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6_49_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6_50_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6_51_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6_52_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6_53_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6_54_0_6,1,0,0,0,0,0,1,0,0,0,0,0,0,0
